State,Date,people_vaccinated,total_distributed,share_doses_used,people_vaccinated_per100,Governor,Region,month0,day0,year0,est_population,dist_per_person,prev_day,daily_vaccinated
Vermont,2021-03-07,125483,261100,0.734,20.11,R,N,3,7,2021,623983.0929885629,0.4184408246535387,120844,4639
Vermont,2021-03-08,126974,261100,0.761,20.35,R,N,3,8,2021,623950.8599508599,0.4184624411296801,125483,1491
Vermont,2021-03-09,130466,272530,0.748,20.91,R,N,3,9,2021,623940.6982305117,0.43678830499900356,126974,3492
Vermont,2021-03-10,132811,281530,0.736,21.28,R,N,3,10,2021,624111.8421052631,0.4510890212407105,130466,2345
Vermont,2021-03-11,135916,289750,0.732,21.78,R,N,3,11,2021,624040.404040404,0.4643128844286177,132811,3105
Vermont,2021-03-12,139766,289750,0.751,22.4,R,N,3,12,2021,623955.3571428572,0.46437617160110467,135916,3850
Vermont,2021-03-13,149120,292890,0.791,23.9,R,N,3,13,2021,623933.0543933054,0.4694253621244635,139766,9354
Virginia,2021-01-12,NA,797150,0.239,NA,D,S,1,12,2021,NA,NA,NA,NA
Virginia,2021-01-13,NA,845900,0.258,NA,D,S,1,13,2021,NA,NA,NA,NA
Virginia,2021-01-14,192918,852725,0.255,2.26,D,S,1,14,2021,8536194.690265488,0.09989521454711327,NA,192918
Virginia,2021-01-15,214732,852725,0.286,2.52,D,S,1,15,2021,8521111.111111112,0.10007204329117224,192918,21814
Virginia,2021-01-19,290146,852725,0.383,3.4,D,S,1,19,2021,8533705.88235294,0.09992434843147933,214732,75414
Virginia,2021-01-20,304160,962900,0.357,3.56,D,S,1,20,2021,8543820.224719102,0.11270134139926354,290146,14014
Virginia,2021-01-21,320175,992375,0.365,3.75,D,S,1,21,2021,8538000,0.11623038182244086,304160,16015
Virginia,2021-01-22,353808,1067775,0.376,4.15,D,S,1,22,2021,8525493.975903613,0.12524494217202553,320175,33633
Virginia,2021-01-23,376378,1069725,0.401,4.41,D,S,1,23,2021,8534648.526077097,0.1253390806582744,353808,22570
Virginia,2021-01-24,393127,1069725,0.422,4.61,D,S,1,24,2021,8527700.650759218,0.12544119966321318,376378,16749
Virginia,2021-01-25,415684,1069725,0.451,4.87,D,S,1,25,2021,8535605.749486653,0.12532502453787012,393127,22557
Virginia,2021-01-26,497055,1172375,0.507,5.82,D,S,1,26,2021,8540463.917525772,0.1372729878987235,415684,81371
Virginia,2021-01-27,524196,1179550,0.533,6.14,D,S,1,27,2021,8537394.136807818,0.13816276736182648,497055,27141
Virginia,2021-01-28,552909,1171750,0.57,6.48,D,S,1,28,2021,8532546.296296297,0.1373271189291547,524196,28713
Virginia,2021-01-29,598853,1186375,0.611,7.02,D,S,1,29,2021,8530669.515669515,0.13907173379777676,552909,45944
Virginia,2021-01-30,648378,1232350,0.638,7.6,D,S,1,30,2021,8531289.47368421,0.14445061368522683,598853,49525
Virginia,2021-01-31,687883,1232350,0.676,8.06,D,S,1,31,2021,8534528.535980148,0.14439579114471504,648378,39505
Virginia,2021-02-01,718113,1232350,0.707,8.41,D,S,2,1,2021,8538799.048751486,0.14432357442352386,687883,30230
Virginia,2021-02-02,742017,1306800,0.69,8.69,D,S,2,2,2021,8538745.684695052,0.15304355560586885,718113,23904
Virginia,2021-02-03,757544,1370975,0.673,8.88,D,S,2,3,2021,8530900.9009009,0.1607069424350269,742017,15527
Virginia,2021-02-04,774590,1381375,0.687,9.07,D,S,2,4,2021,8540132.30429989,0.1617510069843401,757544,17046
Virginia,2021-02-05,805624,1387775,0.716,9.44,D,S,2,5,2021,8534152.542372882,0.16261427167015877,774590,31034
Virginia,2021-02-06,842587,1387775,0.758,9.87,D,S,2,6,2021,8536849.037487336,0.16256290745050658,805624,36963
Virginia,2021-02-07,875842,1387775,0.795,10.26,D,S,2,7,2021,8536471.734892787,0.16257009255093954,842587,33255
Virginia,2021-02-08,897049,1387775,0.818,10.51,D,S,2,8,2021,8535195.052331114,0.1625944095584522,875842,21207
Virginia,2021-02-09,912014,1544150,0.752,10.68,D,S,2,9,2021,8539456.928838952,0.18082531627803958,897049,14965
Virginia,2021-02-10,925586,1559275,0.761,10.84,D,S,2,10,2021,8538616.236162363,0.18261448422945029,912014,13572
Virginia,2021-02-11,945182,1589875,0.769,11.07,D,S,2,11,2021,8538229.448961155,0.18620663798083334,925586,19596
Virginia,2021-02-12,971199,1590575,0.801,11.38,D,S,2,12,2021,8534261.862917399,0.18637522793989697,945182,26017
Virginia,2021-02-13,993156,1596425,0.833,11.64,D,S,2,13,2021,8532268.041237112,0.1871044125998333,971199,21957
Virginia,2021-02-14,1004422,1596425,0.849,11.77,D,S,2,14,2021,8533746.81393373,0.18707199015951462,993156,11266
Virginia,2021-02-16,1046408,1648500,0.868,12.26,D,S,2,16,2021,8535138.662316477,0.1931427320892042,1004422,41986
Virginia,2021-02-17,1060294,1714800,0.851,12.42,D,S,2,17,2021,8536988.727858294,0.2008670802626441,1046408,13886
Virginia,2021-02-18,1076555,1714800,0.877,12.61,D,S,2,18,2021,8537311.657414751,0.2008594823302107,1060294,16261
Virginia,2021-02-19,1154362,1942700,0.847,13.52,D,S,2,19,2021,8538180.473372782,0.22753091317974775,1076555,77807
Virginia,2021-02-20,1162487,1948550,0.858,13.62,D,S,2,20,2021,8535146.84287812,0.2282971852588459,1154362,8125
Virginia,2021-02-21,1172647,1949525,0.875,13.74,D,S,2,21,2021,8534548.762736535,0.22842742530360802,1162487,10160
Virginia,2021-02-22,1183068,1949525,0.89,13.86,D,S,2,22,2021,8535844.155844156,0.22839275933420564,1172647,10421
Virginia,2021-02-23,1197154,2283165,0.773,14.03,D,S,2,23,2021,8532815.395580899,0.26757463910240453,1183068,14086
Virginia,2021-02-24,1213282,2360275,0.764,14.21,D,S,2,24,2021,8538226.600985222,0.2764362098011839,1197154,16128
Virginia,2021-02-25,1229982,2368825,0.78,14.41,D,S,2,25,2021,8535614.15683553,0.2775225023618232,1213282,16700
Virginia,2021-02-26,1257635,2428885,0.792,14.73,D,S,2,26,2021,8537915.818058385,0.2844821911762952,1229982,27653
Virginia,2021-02-27,1306124,2536495,0.79,15.3,D,S,2,27,2021,8536758.16993464,0.2971262567719451,1257635,48489
Virginia,2021-02-28,1336428,2536495,0.822,15.66,D,S,2,28,2021,8534022.988505747,0.29722148667941706,1306124,30304
Virginia,2021-03-01,1367037,2536495,0.842,16.02,D,S,3,1,2021,8533314.606741574,0.29724616012587807,1336428,30609
Virginia,2021-03-02,1389614,2735305,0.794,16.28,D,S,3,2,2021,8535712.53071253,0.32045420814701064,1367037,22577
Virginia,2021-03-03,1418234,2762975,0.804,16.62,D,S,3,3,2021,8533297.232250301,0.3237875026265059,1389614,28620
Virginia,2021-03-04,1455705,2784575,0.82,17.05,D,S,3,4,2021,8537859.237536656,0.32614440254034993,1418234,37471
Virginia,2021-03-05,1489060,2825165,0.829,17.45,D,S,3,5,2021,8533295.128939828,0.33107550568815225,1455705,33355
Virginia,2021-03-06,1518467,2881325,0.83,17.79,D,S,3,6,2021,8535508.712759977,0.3375692178361466,1489060,29407
Virginia,2021-03-07,1552327,2881325,0.849,18.19,D,S,3,7,2021,8533958.21880154,0.33763054916908614,1518467,33860
Virginia,2021-03-08,1591745,2881325,0.863,18.65,D,S,3,8,2021,8534825.737265415,0.3375962308661249,1552327,39418
Virginia,2021-03-09,1642937,3091425,0.826,19.25,D,S,3,9,2021,8534737.662337663,0.3622167572463217,1591745,51192
Virginia,2021-03-10,1684219,3141805,0.833,19.73,D,S,3,10,2021,8536335.529650278,0.3680507858538587,1642937,41282
Virginia,2021-03-11,1730680,3190155,0.842,20.28,D,S,3,11,2021,8533925.049309663,0.37382036771673566,1684219,46461
Virginia,2021-03-12,1776967,3221575,0.855,20.82,D,S,3,12,2021,8534903.938520653,0.3774588470129158,1730680,46287
Virginia,2021-03-13,1827363,3291575,0.859,21.41,D,S,3,13,2021,8535091.078935077,0.3856520064705261,1776967,50396
Washington,2021-01-12,162105,567725,0.344,2.13,D,W,1,12,2021,7610563.3802816905,0.07459697418339964,NA,162105
Washington,2021-01-13,169650,572600,0.364,2.23,D,W,1,13,2021,7607623.31838565,0.07526660772178013,162105,7545
Washington,2021-01-14,187450,655575,0.344,2.46,D,W,1,14,2021,7619918.699186992,0.08603438250200053,169650,17800
Washington,2021-01-15,200682,696175,0.348,2.64,D,W,1,15,2021,7601590.909090909,0.09158280264298742,187450,13232
Washington,2021-01-19,265507,696175,0.461,3.49,D,W,1,19,2021,7607650.429799426,0.09150985661394992,200682,64825
Washington,2021-01-20,286500,805000,0.431,3.76,D,W,1,20,2021,7619680.85106383,0.10564746945898779,265507,20993
Washington,2021-01-21,306942,820875,0.455,4.03,D,W,1,21,2021,7616426.799007444,0.10777691713743966,286500,20442
Washington,2021-01-22,330357,829950,0.486,4.34,D,W,1,22,2021,7611912.442396314,0.10903304606834424,306942,23415
Washington,2021-01-23,359217,846625,0.516,4.72,D,W,1,23,2021,7610529.661016949,0.1112438999267852,330357,28860
Washington,2021-01-24,370231,846625,0.531,4.86,D,W,1,24,2021,7617921.810699588,0.11113595295909852,359217,11014
Washington,2021-01-25,404326,846625,0.577,5.31,D,W,1,25,2021,7614425.612052731,0.11118698154459519,370231,34095
Washington,2021-01-26,420728,960800,0.528,5.53,D,W,1,26,2021,7608101.265822784,0.12628643684280583,404326,16402
Washington,2021-01-27,441895,981050,0.545,5.8,D,W,1,27,2021,7618879.310344827,0.12876565699996606,420728,21167
Washington,2021-01-28,468528,1003550,0.569,6.15,D,W,1,28,2021,7618341.463414634,0.13172814645015882,441895,26633
Washington,2021-01-29,496008,1005500,0.604,6.51,D,W,1,29,2021,7619170.506912443,0.1319697464557023,468528,27480
Washington,2021-01-30,524466,1031400,0.624,6.89,D,W,1,30,2021,7611988.388969521,0.13549679102172496,496008,28458
Washington,2021-01-31,555505,1031400,0.664,7.29,D,W,1,31,2021,7620096.021947874,0.1353526250888831,524466,31039
Washington,2021-02-01,582420,1031400,0.699,7.65,D,W,2,1,2021,7613333.333333333,0.13547285464098074,555505,26915
Washington,2021-02-02,599313,1129025,0.657,7.87,D,W,2,2,2021,7615158.831003812,0.14826020376664614,582420,16893
Washington,2021-02-03,616340,1163675,0.658,8.09,D,W,2,3,2021,7618541.409147095,0.15274249196871856,599313,17027
Washington,2021-02-04,637940,1168625,0.682,8.38,D,W,2,4,2021,7612649.164677803,0.15351094930557735,616340,21600
Washington,2021-02-05,658508,1172525,0.706,8.65,D,W,2,5,2021,7612809.248554913,0.15402001570216306,637940,20568
Washington,2021-02-06,684484,1208600,0.718,8.99,D,W,2,6,2021,7613837.597330367,0.15873729700036815,658508,25976
Washington,2021-02-07,709023,1208600,0.749,9.31,D,W,2,7,2021,7615714.285714285,0.1586981804539486,684484,24539
Washington,2021-02-08,731739,1208600,0.776,9.61,D,W,2,8,2021,7614349.635796046,0.15872662247058036,709023,22716
Washington,2021-02-09,740234,1364750,0.697,9.72,D,W,2,9,2021,7615576.131687243,0.17920508920152275,731739,8495
Washington,2021-02-10,780179,1405100,0.718,10.25,D,W,2,10,2021,7611502.439024391,0.18460218744672696,740234,39945
Washington,2021-02-11,797359,1429050,0.728,10.47,D,W,2,11,2021,7615654.250238777,0.18764638638304704,780179,17180
Washington,2021-02-12,819728,1437825,0.751,10.76,D,W,2,12,2021,7618289.962825279,0.1887332993383171,797359,22369
Washington,2021-02-13,844801,1437825,0.78,11.09,D,W,2,13,2021,7617682.596934175,0.18874834724390713,819728,25073
Washington,2021-02-14,870853,1437825,0.811,11.44,D,W,2,14,2021,7612351.398601399,0.18888053437262087,844801,26052
Washington,2021-02-16,890282,1453425,0.827,11.69,D,W,2,16,2021,7615757.057313944,0.19084445434143338,870853,19429
Washington,2021-02-17,898805,1500225,0.817,11.8,D,W,2,17,2021,7616991.525423728,0.19695768270091957,890282,8523
Washington,2021-02-18,914138,1500325,0.837,12,D,W,2,18,2021,7617816.666666667,0.19694947589970005,898805,15333
Washington,2021-02-19,982469,1601125,0.851,12.9,D,W,2,19,2021,7616038.759689922,0.21023067903414763,914138,68331
Washington,2021-02-20,1001775,1619340,0.869,13.16,D,W,2,20,2021,7612272.036474164,0.2127275525941454,982469,19306
Washington,2021-02-21,1016677,1619340,0.892,13.35,D,W,2,21,2021,7615558.0524344575,0.2126357633742083,1001775,14902
Washington,2021-02-22,1027798,1619340,0.914,13.5,D,W,2,22,2021,7613318.518518519,0.21269831231428743,1016677,11121
Washington,2021-02-23,1033551,1920320,0.778,13.57,D,W,2,23,2021,7616440.677966101,0.25212826846473957,1027798,5753
Washington,2021-02-24,1042072,2013420,0.752,13.68,D,W,2,24,2021,7617485.380116959,0.26431557128490163,1033551,8521
Washington,2021-02-25,1060262,2094570,0.746,13.92,D,W,2,25,2021,7616824.712643678,0.2749925433524921,1042072,18190
Washington,2021-02-26,1077904,2166300,0.743,14.16,D,W,2,26,2021,7612316.384180791,0.2845782926865472,1060262,17642
Washington,2021-02-27,1101969,2245010,0.742,14.47,D,W,2,27,2021,7615542.501727712,0.2947931811148953,1077904,24065
Washington,2021-02-28,1130786,2245010,0.77,14.85,D,W,2,28,2021,7614720.538720539,0.2948250022550686,1101969,28817
Washington,2021-03-01,1162447,2245010,0.802,15.27,D,W,3,1,2021,7612619.515389653,0.2949063716453309,1130786,31661
Washington,2021-03-02,1182328,2443300,0.754,15.53,D,W,3,2,2021,7613187.379265937,0.3209299703635539,1162447,19881
Washington,2021-03-03,1206474,2517210,0.75,15.84,D,W,3,3,2021,7616628.787878788,0.3304887332839332,1182328,24146
Washington,2021-03-04,1239194,2572750,0.755,16.27,D,W,3,4,2021,7616435.156730179,0.33778926060003517,1206474,32720
Washington,2021-03-05,1271687,2628620,0.761,16.7,D,W,3,5,2021,7614892.215568863,0.34519464302143527,1239194,32493
Washington,2021-03-06,1316519,2657880,0.779,17.29,D,W,3,6,2021,7614337.767495663,0.34906252929125975,1271687,44832
Washington,2021-03-07,1362343,2657880,0.807,17.89,D,W,3,7,2021,7615108.999441029,0.349027177443566,1316519,45824
Washington,2021-03-08,1411252,2657880,0.833,18.53,D,W,3,8,2021,7616038.855909335,0.34898456406084816,1362343,48909
Washington,2021-03-09,1437268,2942240,0.766,18.87,D,W,3,9,2021,7616682.564917859,0.3862889092361341,1411252,26016
Washington,2021-03-10,1469986,2989200,0.771,19.3,D,W,3,10,2021,7616507.7720207255,0.3924633295827307,1437268,32718
Washington,2021-03-11,1515461,3034110,0.785,19.9,D,W,3,11,2021,7615381.90954774,0.39841862641136916,1469986,45475
Washington,2021-03-12,1555378,3106330,0.786,20.43,D,W,3,12,2021,7613206.069505629,0.4080186417706821,1515461,39917
Washington,2021-03-13,1597377,3132270,0.799,20.98,D,W,3,13,2021,7613808.38894185,0.41139333169314446,1555378,41999
West Virginia,2021-01-12,NA,160975,0.642,NA,R,S,1,12,2021,NA,NA,NA,NA
West Virginia,2021-01-13,NA,160975,0.688,NA,R,S,1,13,2021,NA,NA,NA,NA
West Virginia,2021-01-14,99061,160975,0.737,5.53,R,S,1,14,2021,1791338.1555153707,0.08986298846165494,NA,99061
West Virginia,2021-01-15,113034,205475,0.653,6.31,R,S,1,15,2021,1791347.0681458004,0.11470418192756161,99061,13973
West Virginia,2021-01-19,128923,205475,0.743,7.19,R,S,1,19,2021,1793087.621696801,0.11459283836088209,113034,15889
West Virginia,2021-01-20,132929,231800,0.684,7.42,R,S,1,20,2021,1791495.9568733154,0.12938907236193758,128923,4006
West Virginia,2021-01-21,135950,231800,0.723,7.59,R,S,1,21,2021,1791172.5955204216,0.12941243104082384,132929,3021
West Virginia,2021-01-22,145361,231800,0.78,8.11,R,S,1,22,2021,1792367.4475955612,0.12932616038689881,135950,9411
West Virginia,2021-01-23,156854,243100,0.801,8.75,R,S,1,23,2021,1792617.142857143,0.13561177910668518,145361,11493
West Virginia,2021-01-24,163801,243100,0.835,9.14,R,S,1,24,2021,1792133.4792122538,0.1356483782150292,156854,6947
West Virginia,2021-01-25,164528,243100,0.839,9.18,R,S,1,25,2021,1792244.008714597,0.13564001264222503,163801,727
West Virginia,2021-01-26,167660,278400,0.756,9.36,R,S,1,26,2021,1791239.3162393162,0.155423118215436,164528,3132
West Virginia,2021-01-27,169671,278400,0.772,9.47,R,S,1,27,2021,1791668.4266103483,0.15538589387697369,167660,2011
West Virginia,2021-01-28,173750,278400,0.807,9.7,R,S,1,28,2021,1791237.113402062,0.15542330935251797,169671,4079
West Virginia,2021-01-29,181839,278400,0.862,10.15,R,S,1,29,2021,1791517.2413793104,0.15539900681371982,173750,8089
West Virginia,2021-01-30,191225,305200,0.84,10.67,R,S,1,30,2021,1792174.320524836,0.17029593410903388,181839,9386
West Virginia,2021-01-31,192580,305200,0.851,10.75,R,S,1,31,2021,1791441.8604651163,0.17036556236369302,191225,1355
West Virginia,2021-02-01,192951,305200,0.853,10.77,R,S,2,1,2021,1791559.8885793872,0.17035433866629351,192580,371
West Virginia,2021-02-02,194301,325100,0.813,10.84,R,S,2,2,2021,1792444.6494464944,0.18137240672976465,192951,1350
West Virginia,2021-02-03,195200,328600,0.816,10.89,R,S,2,3,2021,1792470.1561065197,0.18332243852459015,194301,899
West Virginia,2021-02-04,197939,328600,0.842,11.04,R,S,2,4,2021,1792925.7246376814,0.18327585771374008,195200,2739
West Virginia,2021-02-05,203731,328600,0.888,11.37,R,S,2,5,2021,1791829.3755496922,0.18338799691750396,197939,5792
West Virginia,2021-02-06,214301,357000,0.882,11.96,R,S,2,6,2021,1791814.381270903,0.1992393875903519,203731,10570
West Virginia,2021-02-07,217613,357000,0.902,12.14,R,S,2,7,2021,1792528.8303130148,0.19915997665580643,214301,3312
West Virginia,2021-02-08,218266,357000,0.906,12.18,R,S,2,8,2021,1792003.2840722497,0.19921838490649024,217613,653
West Virginia,2021-02-09,219723,380400,0.861,12.26,R,S,2,9,2021,1792194.127243067,0.21225379227481875,218266,1457
West Virginia,2021-02-10,222233,380400,0.874,12.4,R,S,2,10,2021,1792201.6129032257,0.2122529057340719,219723,2510
West Virginia,2021-02-11,226323,387400,0.88,12.63,R,S,2,11,2021,1791947.7434679333,0.21618934001405074,222233,4090
West Virginia,2021-02-12,230596,387700,0.906,12.87,R,S,2,12,2021,1791732.7117327119,0.2163827212961196,226323,4273
West Virginia,2021-02-13,242233,395600,0.951,13.52,R,S,2,13,2021,1791664.201183432,0.22080030383969154,230596,11637
West Virginia,2021-02-14,247689,395600,0.977,13.82,R,S,2,14,2021,1792250.3617945006,0.22072809046828887,242233,5456
West Virginia,2021-02-16,250814,429800,0.916,14,R,S,2,16,2021,1791528.5714285714,0.23990686325324745,247689,3125
West Virginia,2021-02-17,251627,441500,0.897,14.04,R,S,2,17,2021,1792215.0997151,0.2463431984643937,250814,813
West Virginia,2021-02-18,254778,441500,0.914,14.22,R,S,2,18,2021,1791687.7637130802,0.24641570308268373,251627,3151
West Virginia,2021-02-19,279255,481225,0.916,15.58,R,S,2,19,2021,1792394.0949935815,0.2684816923600294,254778,24477
West Virginia,2021-02-20,288262,481225,0.952,16.08,R,S,2,20,2021,1792674.129353234,0.2684397527249516,279255,9007
West Virginia,2021-02-21,290411,481225,0.963,16.2,R,S,2,21,2021,1792660.4938271607,0.2684417945601234,288262,2149
West Virginia,2021-02-22,291272,481225,0.968,16.25,R,S,2,22,2021,1792443.076923077,0.26847435558515753,290411,861
West Virginia,2021-02-23,293891,512865,0.918,16.4,R,S,2,23,2021,1792018.2926829269,0.28619406514660195,291272,2619
West Virginia,2021-02-24,295452,556135,0.853,16.49,R,S,2,24,2021,1791704.0630685266,0.31039445155219797,293891,1561
West Virginia,2021-02-25,300110,568255,0.854,16.75,R,S,2,25,2021,1791701.4925373134,0.31715941654726604,295452,4658
West Virginia,2021-02-26,308262,571155,0.879,17.2,R,S,2,26,2021,1792220.9302325582,0.31868559861416584,300110,8152
West Virginia,2021-02-27,320183,605255,0.869,17.87,R,S,2,27,2021,1791734.7509792948,0.3378039074529254,308262,11921
West Virginia,2021-02-28,322459,605255,0.879,17.99,R,S,2,28,2021,1792434.6859366316,0.3376719970600913,320183,2276
West Virginia,2021-03-01,323332,605255,0.882,18.04,R,S,3,1,2021,1792305.9866962307,0.33769624410822313,322459,873
West Virginia,2021-03-02,324863,644595,0.832,18.13,R,S,3,2,2021,1791853.281853282,0.35973648430261373,323332,1531
West Virginia,2021-03-03,327437,652465,0.83,18.27,R,S,3,3,2021,1792211.2753147236,0.36405585043840494,324863,2574
West Virginia,2021-03-04,335690,659465,0.839,18.73,R,S,3,4,2021,1792258.4089695674,0.3679519631207364,327437,8253
West Virginia,2021-03-05,350207,680665,0.844,19.54,R,S,3,5,2021,1792256.9089048107,0.37978093241996874,335690,14517
West Virginia,2021-03-06,363204,723565,0.821,20.27,R,S,3,6,2021,1791830.2910705477,0.4038133542031475,350207,12997
West Virginia,2021-03-07,368186,723565,0.831,20.54,R,S,3,7,2021,1792531.6455696204,0.4036553562601511,363204,4982
West Virginia,2021-03-08,363952,723565,0.833,20.31,R,S,3,8,2021,1791984.2442146726,0.40377866174660393,368186,-4234
West Virginia,2021-03-09,367001,773125,0.784,20.48,R,S,3,9,2021,1791997.0703125,0.4314320669425969,363952,3049
West Virginia,2021-03-10,370361,778825,0.785,20.67,R,S,3,10,2021,1791780.358006773,0.43466544128566453,367001,3360
West Virginia,2021-03-11,379579,778825,0.804,21.18,R,S,3,11,2021,1792157.6959395655,0.4345739226880307,370361,9218
West Virginia,2021-03-12,397640,778825,0.837,22.19,R,S,3,12,2021,1791978.3686345199,0.4346174114777186,379579,18061
West Virginia,2021-03-13,414266,823965,0.824,23.12,R,S,3,13,2021,1791807.9584775085,0.45985117774569967,397640,16626
Wisconsin,2021-01-12,125895,429500,0.32,2.16,D,M,1,12,2021,5828472.222222222,0.07368997974502561,NA,125895
Wisconsin,2021-01-13,125895,435900,0.315,2.16,D,M,1,13,2021,5828472.222222222,0.07478803765042298,125895,0
Wisconsin,2021-01-14,135841,437900,0.342,2.33,D,M,1,14,2021,5830085.836909871,0.07511038640763835,125895,9946
Wisconsin,2021-01-15,151387,437900,0.388,2.6,D,M,1,15,2021,5822576.923076923,0.07520725029229723,135841,15546
